ticker,date,open,high,low,close
PLNNOK,2016-04-04,2.22939,2.24013,2.22203,2.23708
PLNNOK,2016-04-05,2.23655,2.23827,2.21976,2.22369
PLNNOK,2016-04-06,2.22358,2.22543,2.2142,2.21924
PLNNOK,2016-04-07,2.21924,2.22255,2.19568,2.20277
PLNNOK,2016-04-08,2.20332,2.20519,2.17781,2.18306
PLNNOK,2016-04-11,2.18235,2.19702,2.18003,2.18622
PLNNOK,2016-04-12,2.186,2.18908,2.165,2.17049
PLNNOK,2016-04-13,2.17159,2.1777,2.15893,2.16401
PLNNOK,2016-04-14,2.16384,2.17112,2.14827,2.15729
PLNNOK,2016-04-15,2.15723,2.16974,2.15172,2.16548
PLNNOK,2016-04-18,2.18305,2.18832,2.15244,2.1569
PLNNOK,2016-04-19,2.15654,2.15771,2.14068,2.14635
PLNNOK,2016-04-20,2.1468,2.15448,2.14006,2.14404
PLNNOK,2016-04-21,2.14428,2.14826,2.13229,2.14086
PLNNOK,2016-04-22,2.14077,2.1448,2.11256,2.11659
PLNNOK,2016-04-25,2.11816,2.12289,2.08274,2.09432
PLNNOK,2016-04-26,2.09413,2.10871,2.09362,2.10483
PLNNOK,2016-04-27,2.10514,2.11205,2.08873,2.1047
PLNNOK,2016-04-28,2.10439,2.11066,2.09365,2.10077
PLNNOK,2016-04-29,2.10077,2.11152,2.08849,2.10648
PLNNOK,2016-05-02,2.10756,2.11719,2.10159,2.10903
PLNNOK,2016-05-03,2.10902,2.12717,2.1051,2.12441
PLNNOK,2016-05-04,2.12375,2.13265,2.11542,2.12955
PLNNOK,2016-05-05,2.12897,2.13008,2.09691,2.11472
PLNNOK,2016-05-06,2.11486,2.12187,2.10469,2.1087
PLNNOK,2016-05-09,2.10752,2.11807,2.10501,2.10991
PLNNOK,2016-05-10,2.10976,2.12301,2.10737,2.11242
PLNNOK,2016-05-11,2.11228,2.11811,2.10133,2.1043
PLNNOK,2016-05-12,2.10469,2.10593,2.08508,2.09331
PLNNOK,2016-05-13,2.0935,2.11299,2.09216,2.09913
PLNNOK,2016-05-16,2.11242,2.12056,2.10682,2.11351
PLNNOK,2016-05-17,2.11349,2.12301,2.10581,2.11733
PLNNOK,2016-05-18,2.11728,2.12039,2.1047,2.11913
PLNNOK,2016-05-19,2.11909,2.13486,2.11669,2.12124
PLNNOK,2016-05-20,2.12141,2.1222,2.10842,2.11302
PLNNOK,2016-05-23,2.11305,2.11752,2.10271,2.10754
PLNNOK,2016-05-24,2.10728,2.11299,2.09487,2.10133
PLNNOK,2016-05-25,2.10121,2.11619,2.09441,2.10508
PLNNOK,2016-05-26,2.10515,2.1089,2.09132,2.09841
PLNNOK,2016-05-27,2.09843,2.11527,2.09838,2.11043
PLNNOK,2016-05-30,2.11029,2.11991,2.10856,2.11389
PLNNOK,2016-05-31,2.11336,2.13018,2.11144,2.12412
PLNNOK,2016-06-01,2.12425,2.12457,2.10945,2.11818
PLNNOK,2016-06-02,2.11772,2.1313,2.11095,2.11812
PLNNOK,2016-06-03,2.11812,2.12823,2.10863,2.11633
PLNNOK,2016-06-06,2.11802,2.13722,2.11028,2.12896
PLNNOK,2016-06-07,2.12901,2.13069,2.11491,2.11666
PLNNOK,2016-06-08,2.11668,2.14059,2.11463,2.13568
PLNNOK,2016-06-09,2.13585,2.14104,2.12377,2.12566
PLNNOK,2016-06-10,2.12572,2.13536,2.12086,2.12514
PLNNOK,2016-06-13,2.12511,2.1294,2.11198,2.1141
PLNNOK,2016-06-14,2.1141,2.11997,2.10565,2.11244
PLNNOK,2016-06-15,2.11246,2.12116,2.10761,2.11272
PLNNOK,2016-06-16,2.11281,2.14273,2.10687,2.12658
PLNNOK,2016-06-17,2.12674,2.13729,2.11539,2.131
PLNNOK,2016-06-20,2.12486,2.14302,2.12412,2.13312
PLNNOK,2016-06-21,2.13312,2.13981,2.1187,2.12407
PLNNOK,2016-06-22,2.12424,2.14425,2.12007,2.13797
PLNNOK,2016-06-23,2.13848,2.14434,2.12024,2.13401
PLNNOK,2016-06-24,2.1338,2.14292,2.09501,2.11829
PLNNOK,2016-06-27,2.11733,2.14177,2.09814,2.11451
PLNNOK,2016-06-28,2.11468,2.12759,2.11039,2.11825
PLNNOK,2016-06-29,2.11852,2.12581,2.1006,2.1081
PLNNOK,2016-06-30,2.108,2.12689,2.09362,2.12155
PLNNOK,2016-07-01,2.12124,2.12444,2.0992,2.10149
PLNNOK,2016-07-04,2.10264,2.11002,2.08162,2.08305
PLNNOK,2016-07-05,2.08282,2.09838,2.07826,2.09594
PLNNOK,2016-07-06,2.0962,2.11637,2.09421,2.10553
PLNNOK,2016-07-07,2.10593,2.12554,2.1031,2.12435
PLNNOK,2016-07-08,2.12386,2.13967,2.11942,2.13501
PLNNOK,2016-07-11,2.13169,2.13552,2.1158,2.12448
PLNNOK,2016-07-12,2.12418,2.1242,2.10985,2.12177
PLNNOK,2016-07-13,2.12186,2.12505,2.10988,2.11952
PLNNOK,2016-07-14,2.11958,2.1249,2.10332,2.10817
PLNNOK,2016-07-15,2.10809,2.12133,2.1067,2.12133
PLNNOK,2016-07-18,2.11486,2.14131,2.11303,2.13997
PLNNOK,2016-07-19,2.13979,2.14463,2.13039,2.13823
PLNNOK,2016-07-20,2.138,2.14209,2.13356,2.13953
PLNNOK,2016-07-21,2.13919,2.14807,2.13515,2.14624
PLNNOK,2016-07-22,2.14605,2.15679,2.14507,2.15371
PLNNOK,2016-07-25,2.15035,2.1647,2.14817,2.16257
PLNNOK,2016-07-26,2.16161,2.16445,2.15534,2.15909
PLNNOK,2016-07-27,2.15865,2.16318,2.15236,2.1578
PLNNOK,2016-07-28,2.1578,2.1745,2.15416,2.17198
PLNNOK,2016-07-29,2.17216,2.17863,2.1575,2.1639
PLNNOK,2016-08-01,2.15997,2.17875,2.15943,2.17546
PLNNOK,2016-08-02,2.17605,2.19003,2.17293,2.18764
PLNNOK,2016-08-03,2.18752,2.2034,2.1834,2.20089
PLNNOK,2016-08-04,2.20077,2.20206,2.18534,2.18917
PLNNOK,2016-08-05,2.18917,2.20486,2.18326,2.20316
PLNNOK,2016-08-08,2.20115,2.20547,2.19144,2.19765
PLNNOK,2016-08-09,2.19762,2.20476,2.188,2.19254
PLNNOK,2016-08-10,2.19288,2.19465,2.16093,2.16722
PLNNOK,2016-08-11,2.16701,2.16857,2.1518,2.15291
PLNNOK,2016-08-12,2.15296,2.15559,2.13971,2.14736
PLNNOK,2016-08-15,2.14476,2.15901,2.14476,2.15177
PLNNOK,2016-08-16,2.15183,2.16637,2.1506,2.15967
PLNNOK,2016-08-17,2.15981,2.16612,2.15247,2.15785
PLNNOK,2016-08-18,2.15785,2.16108,2.14649,2.15538
PLNNOK,2016-08-19,2.15573,2.1671,2.15286,2.156
PLNNOK,2016-08-22,2.15831,2.16821,2.15358,2.15456
PLNNOK,2016-08-23,2.15494,2.16217,2.15075,2.15369
PLNNOK,2016-08-24,2.15378,2.1555,2.14079,2.14821
PLNNOK,2016-08-25,2.14894,2.1521,2.13647,2.13944
PLNNOK,2016-08-26,2.13935,2.14781,2.12956,2.14224
PLNNOK,2016-08-29,2.14053,2.14821,2.12801,2.13113
PLNNOK,2016-08-30,2.13101,2.14006,2.12831,2.13199
PLNNOK,2016-08-31,2.13199,2.13544,2.12443,2.12839
PLNNOK,2016-09-01,2.12839,2.14549,2.12488,2.13866
PLNNOK,2016-09-02,2.13891,2.13969,2.11338,2.12521
PLNNOK,2016-09-05,2.11986,2.13213,2.11937,2.12872
PLNNOK,2016-09-06,2.12867,2.13111,2.11666,2.12278
PLNNOK,2016-09-07,2.12287,2.12965,2.1191,2.12553
PLNNOK,2016-09-08,2.12582,2.1365,2.122,2.13121
PLNNOK,2016-09-09,2.13113,2.13824,2.12879,2.13466
PLNNOK,2016-09-12,2.13487,2.14368,2.11853,2.12384
PLNNOK,2016-09-13,2.12363,2.13371,2.11797,2.13153
PLNNOK,2016-09-14,2.13162,2.13901,2.12596,2.13505
PLNNOK,2016-09-15,2.13493,2.14718,2.1323,2.13707
PLNNOK,2016-09-16,2.13701,2.15399,2.13519,2.15297
PLNNOK,2016-09-19,2.15086,2.15515,2.14084,2.1534
PLNNOK,2016-09-20,2.15348,2.15793,2.14762,2.15092
PLNNOK,2016-09-21,2.15101,2.15829,2.144,2.15204
PLNNOK,2016-09-22,2.1524,2.15602,2.1217,2.1277
PLNNOK,2016-09-23,2.12784,2.12921,2.10891,2.11674
PLNNOK,2016-09-26,2.11679,2.12537,2.11431,2.12213
PLNNOK,2016-09-27,2.1221,2.13431,2.11309,2.12398
PLNNOK,2016-09-28,2.12403,2.12696,2.09771,2.09905
PLNNOK,2016-09-29,2.09916,2.10507,2.08797,2.09942
PLNNOK,2016-09-30,2.09936,2.10046,2.07593,2.09115
PLNNOK,2016-10-03,2.0876,2.09314,2.07767,2.0804
PLNNOK,2016-10-04,2.0804,2.08957,2.07284,2.08357
PLNNOK,2016-10-05,2.0836,2.09753,2.07573,2.08993
PLNNOK,2016-10-06,2.08983,2.09936,2.0875,2.09717
PLNNOK,2016-10-07,2.09695,2.11682,2.0936,2.11442
PLNNOK,2016-10-10,2.11479,2.1229,2.10337,2.10977
PLNNOK,2016-10-11,2.10995,2.1164,2.10257,2.11023
PLNNOK,2016-10-12,2.11054,2.11273,2.09771,2.10499
PLNNOK,2016-10-13,2.10495,2.11397,2.09492,2.09898
PLNNOK,2016-10-14,2.09902,2.10294,2.09193,2.09389
PLNNOK,2016-10-17,2.09208,2.09912,2.0782,2.08006
PLNNOK,2016-10-18,2.08024,2.08094,2.07025,2.07393
PLNNOK,2016-10-19,2.07394,2.07848,2.0669,2.069
PLNNOK,2016-10-20,2.069,2.07937,2.06669,2.07047
PLNNOK,2016-10-21,2.07008,2.07964,2.06372,2.07186
PLNNOK,2016-10-24,2.0739,2.08297,2.06989,2.07805
PLNNOK,2016-10-25,2.07805,2.08896,2.07683,2.08586
PLNNOK,2016-10-26,2.08591,2.09326,2.07961,2.08609
PLNNOK,2016-10-27,2.0861,2.08682,2.06967,2.07958
PLNNOK,2016-10-28,2.07934,2.09211,2.07276,2.0868
PLNNOK,2016-10-31,2.09175,2.10575,2.08475,2.10363
PLNNOK,2016-11-01,2.10362,2.11313,2.09212,2.1108
PLNNOK,2016-11-02,2.11074,2.11124,2.09498,2.09923
PLNNOK,2016-11-03,2.09921,2.10742,2.09132,2.10512
PLNNOK,2016-11-04,2.10646,2.11148,2.09636,2.09993
PLNNOK,2016-11-07,2.09111,2.10534,2.08972,2.0999
PLNNOK,2016-11-08,2.10007,2.10214,2.08926,2.09162
PLNNOK,2016-11-09,2.09167,2.13802,2.08668,2.09371
PLNNOK,2016-11-10,2.09385,2.09802,2.07455,2.08421
PLNNOK,2016-11-11,2.08395,2.08837,2.05232,2.06475
PLNNOK,2016-11-14,2.06066,2.08068,2.04907,2.05691
PLNNOK,2016-11-15,2.05669,2.06435,2.03989,2.05013
PLNNOK,2016-11-16,2.05014,2.05685,2.0308,2.03378
PLNNOK,2016-11-17,2.03412,2.05017,2.03264,2.044
PLNNOK,2016-11-18,2.04474,2.05287,2.03843,2.05062
PLNNOK,2016-11-21,2.04924,2.05413,2.04167,2.04989
PLNNOK,2016-11-22,2.0497,2.05293,2.04273,2.05093
PLNNOK,2016-11-23,2.05089,2.05933,2.04672,2.05099
PLNNOK,2016-11-24,2.05075,2.05686,2.04766,2.05176
PLNNOK,2016-11-25,2.05179,2.06129,2.04927,2.05599
PLNNOK,2016-11-28,2.05984,2.06312,2.04592,2.04976
PLNNOK,2016-11-29,2.04953,2.05413,2.04485,2.04769
PLNNOK,2016-11-30,2.04773,2.04776,2.02115,2.02646
PLNNOK,2016-12-01,2.02639,2.02767,1.99657,1.99712
PLNNOK,2016-12-02,1.99731,2.00565,1.99612,2.00027
PLNNOK,2016-12-05,1.99971,2.00439,1.9917,2.00438
PLNNOK,2016-12-06,2.00411,2.02283,1.99568,2.01925
PLNNOK,2016-12-07,2.01951,2.03538,2.01639,2.02805
PLNNOK,2016-12-08,2.02797,2.03463,2.01276,2.01557
PLNNOK,2016-12-09,2.01561,2.0272,2.01325,2.01733
PLNNOK,2016-12-12,2.01441,2.01753,2.00268,2.01681
PLNNOK,2016-12-13,2.01681,2.02488,2.00733,2.02351
PLNNOK,2016-12-14,2.0235,2.04107,2.01961,2.03612
PLNNOK,2016-12-15,2.03619,2.04157,2.01404,2.0359
PLNNOK,2016-12-16,2.03595,2.05779,2.03204,2.05184
PLNNOK,2016-12-19,2.05072,2.0581,2.04137,2.04272
PLNNOK,2016-12-20,2.04424,2.05456,2.03978,2.05179
PLNNOK,2016-12-21,2.05174,2.05326,2.04103,2.05159
PLNNOK,2016-12-22,2.05206,2.06836,2.04807,2.0582
PLNNOK,2016-12-23,2.05822,2.06804,2.0555,2.06508
PLNNOK,2016-12-27,2.06131,2.07263,2.05979,2.0695
PLNNOK,2016-12-28,2.0696,2.07294,2.05414,2.06098
PLNNOK,2016-12-29,2.06065,2.06395,2.05171,2.05753
PLNNOK,2016-12-30,2.05765,2.06648,2.05108,2.06319
PLNNOK,2017-01-02,2.0599,2.06364,2.04787,2.05173
PLNNOK,2017-01-03,2.05189,2.05474,2.0458,2.05406
PLNNOK,2017-01-04,2.0534,2.06609,2.05046,2.0625
PLNNOK,2017-01-05,2.06256,2.06887,2.05691,2.05987
PLNNOK,2017-01-06,2.05985,2.06768,2.05857,2.0646
PLNNOK,2017-01-09,2.06359,2.06564,2.05428,2.06167
PLNNOK,2017-01-10,2.06167,2.08065,2.06096,2.0762
PLNNOK,2017-01-11,2.0758,2.0811,2.06923,2.06992
PLNNOK,2017-01-12,2.06992,2.07345,2.06482,2.06903
PLNNOK,2017-01-13,2.0712,2.07464,2.05857,2.06277
PLNNOK,2017-01-16,2.06521,2.07228,2.05952,2.06776
PLNNOK,2017-01-17,2.06766,2.07631,2.06346,2.07417
PLNNOK,2017-01-18,2.07447,2.07756,2.06419,2.07087
PLNNOK,2017-01-19,2.07076,2.07522,2.05878,2.06022
PLNNOK,2017-01-20,2.06018,2.06579,2.05636,2.0593
PLNNOK,2017-01-23,2.05876,2.06239,2.05341,2.05528
PLNNOK,2017-01-24,2.05524,2.05724,2.04677,2.05064
PLNNOK,2017-01-25,2.04999,2.05535,2.04842,2.05122
PLNNOK,2017-01-26,2.05149,2.05795,2.04634,2.05016
PLNNOK,2017-01-27,2.05058,2.06107,2.04746,2.05767
PLNNOK,2017-01-30,2.05766,2.06052,2.04743,2.05159
PLNNOK,2017-01-31,2.05163,2.06112,2.04955,2.06067
PLNNOK,2017-02-01,2.06061,2.06208,2.05071,2.05936
PLNNOK,2017-02-02,2.05937,2.06188,2.05075,2.05717
PLNNOK,2017-02-03,2.0571,2.06697,2.05505,2.05726
PLNNOK,2017-02-06,2.05845,2.07105,2.05401,2.06597
PLNNOK,2017-02-07,2.06591,2.07983,2.06132,2.06504
PLNNOK,2017-02-08,2.06504,2.06833,2.05551,2.06145
PLNNOK,2017-02-09,2.06143,2.06391,2.05289,2.05767
PLNNOK,2017-02-10,2.05754,2.07729,2.0575,2.07701
PLNNOK,2017-02-13,2.07517,2.07861,2.05901,2.06205
PLNNOK,2017-02-14,2.06232,2.06873,2.05868,2.06446
PLNNOK,2017-02-15,2.06452,2.06509,2.04752,2.05062
PLNNOK,2017-02-16,2.05065,2.05605,2.04688,2.04952
PLNNOK,2017-02-17,2.04947,2.05409,2.04316,2.04502
PLNNOK,2017-02-20,2.04582,2.05189,2.04387,2.04908
PLNNOK,2017-02-21,2.04905,2.05359,2.0428,2.04976
PLNNOK,2017-02-22,2.04999,2.05583,2.04592,2.05475
PLNNOK,2017-02-23,2.05469,2.05508,2.04306,2.04995
PLNNOK,2017-02-24,2.04987,2.05217,2.04116,2.04848
PLNNOK,2017-02-27,2.04792,2.05704,2.04597,2.05483
PLNNOK,2017-02-28,2.05479,2.0636,2.05212,2.06145
PLNNOK,2017-03-01,2.06138,2.07581,2.05512,2.07235
PLNNOK,2017-03-02,2.07235,2.07749,2.06531,2.07441
PLNNOK,2017-03-03,2.07433,2.08631,2.06848,2.07792
PLNNOK,2017-03-06,2.07819,2.08797,2.07435,2.08665
PLNNOK,2017-03-07,2.08679,2.08911,2.07054,2.07542
PLNNOK,2017-03-08,2.07517,2.09314,2.07286,2.09028
PLNNOK,2017-03-09,2.09028,2.10334,2.08553,2.10083
PLNNOK,2017-03-10,2.10035,2.11973,2.09956,2.11729
PLNNOK,2017-03-13,2.11906,2.12001,2.09934,2.1068
PLNNOK,2017-03-14,2.10704,2.12173,2.10461,2.11589
PLNNOK,2017-03-15,2.11588,2.12587,2.10931,2.11739
PLNNOK,2017-03-16,2.11757,2.13168,2.10876,2.12556
PLNNOK,2017-03-17,2.12552,2.12813,2.11262,2.12514
PLNNOK,2017-03-20,2.12215,2.13779,2.11948,2.13511
PLNNOK,2017-03-21,2.13511,2.14407,2.12927,2.14139
PLNNOK,2017-03-22,2.14134,2.15316,2.13296,2.13494
PLNNOK,2017-03-23,2.13499,2.14919,2.13335,2.14711
PLNNOK,2017-03-24,2.14712,2.15479,2.14452,2.15225
PLNNOK,2017-03-27,2.15056,2.17316,2.14689,2.17096
PLNNOK,2017-03-28,2.171,2.18201,2.166,2.17344
PLNNOK,2017-03-29,2.17348,2.17548,2.165,2.16552
PLNNOK,2017-03-30,2.16557,2.17833,2.16139,2.17165
PLNNOK,2017-03-31,2.17166,2.17654,2.16265,2.16508
PLNNOK,2017-04-03,2.1623,2.16865,2.15108,2.16156
PLNNOK,2017-04-04,2.16154,2.16422,2.15278,2.15668
PLNNOK,2017-04-05,2.15659,2.17091,2.1543,2.1681
PLNNOK,2017-04-06,2.16807,2.17178,2.16038,2.16746
PLNNOK,2017-04-07,2.16757,2.17492,2.16214,2.17231
PLNNOK,2017-04-10,2.17214,2.1734,2.15457,2.15819
PLNNOK,2017-04-11,2.15818,2.15933,2.1449,2.14708
PLNNOK,2017-04-12,2.14737,2.14994,2.14043,2.14728
PLNNOK,2017-04-13,2.14759,2.14943,2.13866,2.14329
PLNNOK,2017-04-14,2.14337,2.15208,2.1425,2.14722
PLNNOK,2017-04-17,2.15208,2.15392,2.13788,2.14665
PLNNOK,2017-04-18,2.14715,2.15935,2.14388,2.15887
PLNNOK,2017-04-19,2.15893,2.16196,2.15324,2.15877
PLNNOK,2017-04-20,2.15873,2.17086,2.15846,2.16705
PLNNOK,2017-04-21,2.16697,2.1804,2.15987,2.18
PLNNOK,2017-04-24,2.18517,2.20113,2.17622,2.1896
PLNNOK,2017-04-25,2.1896,2.21881,2.18858,2.21503
PLNNOK,2017-04-26,2.2149,2.21947,2.20644,2.21597
PLNNOK,2017-04-27,2.21582,2.21652,2.20422,2.20559
PLNNOK,2017-04-28,2.20552,2.21463,2.20433,2.21374
PLNNOK,2017-05-02,2.21784,2.23773,2.21502,2.23445
PLNNOK,2017-05-03,2.23432,2.2441,2.22936,2.23887
PLNNOK,2017-05-04,2.23951,2.26089,2.2346,2.25308
PLNNOK,2017-05-05,2.25329,2.26476,2.23765,2.24578
PLNNOK,2017-05-08,2.2465,2.25891,2.23262,2.23376
PLNNOK,2017-05-09,2.23365,2.23755,2.22734,2.23467
PLNNOK,2017-05-10,2.23459,2.24678,2.21548,2.22679
PLNNOK,2017-05-11,2.22706,2.23013,2.20682,2.21031
PLNNOK,2017-05-12,2.21023,2.22434,2.21004,2.21911
PLNNOK,2017-05-15,2.2258,2.23758,2.21493,2.23615
PLNNOK,2017-05-16,2.23553,2.25995,2.23021,2.24921
PLNNOK,2017-05-17,2.24991,2.25286,2.22879,2.24
PLNNOK,2017-05-18,2.23905,2.24152,2.22196,2.23218
PLNNOK,2017-05-19,2.2328,2.23936,2.2152,2.23765
PLNNOK,2017-05-22,2.23479,2.24309,2.22913,2.23594
PLNNOK,2017-05-23,2.23578,2.23644,2.22696,2.22958
PLNNOK,2017-05-24,2.22907,2.24798,2.228,2.23892
PLNNOK,2017-05-25,2.23923,2.25618,2.23096,2.2554
PLNNOK,2017-05-26,2.25523,2.26031,2.23688,2.23889
PLNNOK,2017-05-29,2.24381,2.25425,2.23946,2.24838
PLNNOK,2017-05-30,2.24839,2.26773,2.24098,2.26094
PLNNOK,2017-05-31,2.26097,2.27202,2.25916,2.26766
PLNNOK,2017-06-01,2.26887,2.27265,2.25173,2.26077
PLNNOK,2017-06-02,2.26049,2.275,2.25798,2.26799
PLNNOK,2017-06-05,2.27267,2.27333,2.26339,2.27022
PLNNOK,2017-06-06,2.2703,2.27994,2.26097,2.27419
PLNNOK,2017-06-07,2.2741,2.28158,2.26386,2.27264
PLNNOK,2017-06-08,2.27273,2.27564,2.2605,2.2696
PLNNOK,2017-06-09,2.27014,2.2796,2.26492,2.27167
PLNNOK,2017-06-12,2.27415,2.27616,2.25956,2.26432
PLNNOK,2017-06-13,2.2648,2.26534,2.24969,2.25429
PLNNOK,2017-06-14,2.25409,2.25733,2.24181,2.25094
PLNNOK,2017-06-15,2.25129,2.26165,2.2342,2.23918
PLNNOK,2017-06-16,2.23929,2.25372,2.23779,2.2461
PLNNOK,2017-06-19,2.24581,2.25066,2.23832,2.24908
PLNNOK,2017-06-20,2.24933,2.25477,2.23491,2.23905
PLNNOK,2017-06-21,2.23907,2.25211,2.23411,2.23842
PLNNOK,2017-06-22,2.23833,2.24262,2.22746,2.2424
PLNNOK,2017-06-23,2.24232,2.24245,2.22864,2.23783
PLNNOK,2017-06-26,2.23563,2.25976,2.23485,2.25855
PLNNOK,2017-06-27,2.25843,2.26892,2.2488,2.25113
PLNNOK,2017-06-28,2.25098,2.27436,2.24946,2.26961
PLNNOK,2017-06-29,2.26921,2.27022,2.25162,2.26085
PLNNOK,2017-06-30,2.26088,2.27001,2.2521,2.25298
PLNNOK,2017-07-03,2.25095,2.2542,2.23611,2.23699
PLNNOK,2017-07-04,2.23728,2.24747,2.22864,2.23827
PLNNOK,2017-07-05,2.23831,2.2577,2.23136,2.25174
PLNNOK,2017-07-06,2.25177,2.25706,2.23787,2.2501
PLNNOK,2017-07-07,2.24971,2.26363,2.24634,2.25254
PLNNOK,2017-07-10,2.24814,2.25132,2.23706,2.24083
PLNNOK,2017-07-11,2.24084,2.24682,2.23755,2.23971
PLNNOK,2017-07-12,2.23968,2.24364,2.22698,2.23446
PLNNOK,2017-07-13,2.23431,2.23634,2.22555,2.22848
PLNNOK,2017-07-14,2.22849,2.23565,2.22407,2.23409
PLNNOK,2017-07-17,2.23078,2.23453,2.21953,2.22841
PLNNOK,2017-07-18,2.2285,2.23198,2.21318,2.22359
PLNNOK,2017-07-19,2.22358,2.22501,2.2023,2.20508
PLNNOK,2017-07-20,2.20511,2.2246,2.20363,2.22134
PLNNOK,2017-07-21,2.22134,2.2235,2.19288,2.19708
PLNNOK,2017-07-24,2.19628,2.21279,2.18573,2.18793
PLNNOK,2017-07-25,2.18788,2.19405,2.17697,2.17928
PLNNOK,2017-07-26,2.17923,2.18658,2.17606,2.17948
PLNNOK,2017-07-27,2.17954,2.18932,2.17005,2.18576
PLNNOK,2017-07-28,2.1857,2.19524,2.18066,2.18515
PLNNOK,2017-07-31,2.18602,2.19748,2.17993,2.18887
PLNNOK,2017-08-01,2.18917,2.20256,2.18437,2.2
PLNNOK,2017-08-02,2.2,2.20615,2.19177,2.19876
PLNNOK,2017-08-03,2.19871,2.21324,2.19725,2.21172
PLNNOK,2017-08-04,2.21195,2.21379,2.20128,2.20549
PLNNOK,2017-08-07,2.20841,2.21144,2.19747,2.19848
PLNNOK,2017-08-08,2.19848,2.1987,2.18781,2.19245
PLNNOK,2017-08-09,2.19247,2.19746,2.18587,2.19178
PLNNOK,2017-08-10,2.19166,2.19193,2.17922,2.1879
PLNNOK,2017-08-11,2.1879,2.197,2.18431,2.18656
PLNNOK,2017-08-14,2.18775,2.18901,2.18041,2.1857
PLNNOK,2017-08-15,2.18548,2.19114,2.1724,2.17649
PLNNOK,2017-08-16,2.17651,2.18903,2.17255,2.18572
PLNNOK,2017-08-17,2.18571,2.19223,2.17956,2.18928
PLNNOK,2017-08-18,2.18926,2.19188,2.17016,2.17832
PLNNOK,2017-08-21,2.17624,2.18497,2.17181,2.18082
PLNNOK,2017-08-22,2.18091,2.18298,2.17219,2.1771
PLNNOK,2017-08-23,2.17706,2.17947,2.16708,2.16756
PLNNOK,2017-08-24,2.16749,2.17454,2.15993,2.17168
PLNNOK,2017-08-25,2.17186,2.17418,2.16505,2.16932
PLNNOK,2017-08-28,2.17516,2.18932,2.16886,2.18517
PLNNOK,2017-08-29,2.18523,2.19446,2.17532,2.18078
PLNNOK,2017-08-30,2.18078,2.185,2.17431,2.18207
PLNNOK,2017-08-31,2.18204,2.18594,2.17283,2.17776
PLNNOK,2017-09-01,2.17767,2.18555,2.17307,2.17414
PLNNOK,2017-09-04,2.17609,2.19395,2.17274,2.19118
PLNNOK,2017-09-05,2.1912,2.19294,2.1829,2.18932
PLNNOK,2017-09-06,2.1894,2.19134,2.1802,2.19002
PLNNOK,2017-09-07,2.19037,2.19493,2.18378,2.18781
PLNNOK,2017-09-08,2.18798,2.1976,2.18532,2.19303
PLNNOK,2017-09-11,2.19287,2.21418,2.1918,2.20849
PLNNOK,2017-09-12,2.20869,2.2124,2.19167,2.20261
PLNNOK,2017-09-13,2.20299,2.21017,2.1861,2.18691
PLNNOK,2017-09-14,2.18723,2.20163,2.18456,2.19346
PLNNOK,2017-09-15,2.19351,2.19943,2.18271,2.1909
PLNNOK,2017-09-18,2.1924,2.19428,2.1737,2.18157
PLNNOK,2017-09-19,2.18178,2.19038,2.17587,2.18572
PLNNOK,2017-09-20,2.18581,2.19379,2.18143,2.18492
PLNNOK,2017-09-21,2.18488,2.18965,2.16945,2.17978
PLNNOK,2017-09-22,2.17987,2.18615,2.17743,2.18403
PLNNOK,2017-09-25,2.18385,2.18521,2.16181,2.16638
PLNNOK,2017-09-26,2.16632,2.17393,2.16226,2.16903
PLNNOK,2017-09-27,2.16906,2.17316,2.15859,2.16024
PLNNOK,2017-09-28,2.16022,2.1768,2.15661,2.16838
PLNNOK,2017-09-29,2.16847,2.19362,2.16636,2.18229
PLNNOK,2017-10-02,2.182,2.18708,2.15999,2.1778
PLNNOK,2017-10-03,2.17783,2.18448,2.16998,2.17225
PLNNOK,2017-10-04,2.17227,2.18085,2.16793,2.17713
PLNNOK,2017-10-05,2.17708,2.1796,2.17202,2.17915
PLNNOK,2017-10-06,2.17907,2.18315,2.17425,2.17491
PLNNOK,2017-10-09,2.17396,2.18168,2.17128,2.1806
PLNNOK,2017-10-10,2.1806,2.18851,2.1763,2.18629
PLNNOK,2017-10-11,2.1863,2.20099,2.18266,2.19939
PLNNOK,2017-10-12,2.19948,2.20062,2.18637,2.19091
PLNNOK,2017-10-13,2.19075,2.19797,2.18846,2.19298
PLNNOK,2017-10-16,2.195,2.20425,2.19055,2.20059
PLNNOK,2017-10-17,2.20049,2.2121,2.2003,2.20654
PLNNOK,2017-10-18,2.20661,2.21807,2.20402,2.21607
PLNNOK,2017-10-19,2.21613,2.22598,2.21325,2.21898
PLNNOK,2017-10-20,2.21902,2.22737,2.21599,2.22157
PLNNOK,2017-10-23,2.22089,2.22625,2.21406,2.22396
PLNNOK,2017-10-24,2.22461,2.22701,2.21292,2.21825
PLNNOK,2017-10-25,2.21802,2.23761,2.21581,2.2342
PLNNOK,2017-10-26,2.23404,2.24744,2.22924,2.23818
PLNNOK,2017-10-27,2.23869,2.2473,2.22676,2.22711
PLNNOK,2017-10-30,2.22796,2.24063,2.22692,2.23433
PLNNOK,2017-10-31,2.2343,2.25134,2.233,2.24434
PLNNOK,2017-11-01,2.24427,2.24629,2.23208,2.23641
PLNNOK,2017-11-02,2.23637,2.24504,2.23497,2.23992
